1	68.438849926	15	63	0.486558147351	0.165739834751	0.0346574518143
2	134.791441917	43	28	0.349150332358	0.0475282754373	0.0298998391648
3	200.81665206	43	28	0.349150332358	0.0475282754373	0.0298998391648
4	265.532309055	43	28	0.349150332358	0.0475282754373	0.0298998391648
5	336.496532917	43	28	0.349150332358	0.0475282754373	0.0298998391648
6	404.980550051	43	28	0.349150332358	0.0475282754373	0.0298998391648
7	470.485095978	43	28	0.349150332358	0.0475282754373	0.0298998391648
8	537.453304052	43	28	0.349150332358	0.0475282754373	0.0298998391648
9	604.77086997	43	28	0.349150332358	0.0475282754373	0.0298998391648
10	686.014549971	43	28	0.349150332358	0.0475282754373	0.0298998391648
11	754.374592066	30	24	0.0912265096139	0.0945868524262	0.0277750278872
12	820.59811902	30	24	0.0912265096139	0.0945868524262	0.0277750278872
13	899.503912926	30	24	0.0912265096139	0.0945868524262	0.0277750278872
14	968.139615059	30	24	0.0912265096139	0.0945868524262	0.0277750278872
15	1033.20055294	30	24	0.0912265096139	0.0945868524262	0.0277750278872
