1	68.1206882	28	33	0.662372034952	0.0340278112671	0.0368880520232
2	137.369315147	28	33	0.662372034952	0.0340278112671	0.0368880520232
3	202.01316905	28	33	0.662372034952	0.0340278112671	0.0368880520232
4	267.596405029	28	33	0.662372034952	0.0340278112671	0.0368880520232
5	335.314530134	91	137	0.608815844174	0.113296667355	0.0360853637226
6	402.445085049	91	137	0.608815844174	0.113296667355	0.0360853637226
7	481.419812202	91	137	0.608815844174	0.113296667355	0.0360853637226
8	555.851575136	91	137	0.608815844174	0.113296667355	0.0360853637226
9	625.142060995	91	137	0.608815844174	0.113296667355	0.0360853637226
10	699.517427206	91	137	0.608815844174	0.113296667355	0.0360853637226
11	774.818077087	91	137	0.608815844174	0.113296667355	0.0360853637226
12	841.796813011	66	70	0.411345840272	0.10939953371	0.0346997219971
13	916.705646038	66	70	0.411345840272	0.10939953371	0.0346997219971
14	987.589835167	33	51	0.474027860523	0.181489850961	0.0318523127292
15	1055.52558613	33	51	0.474027860523	0.181489850961	0.0318523127292
