1.0	578.419131994	70	28	0.468407763789	0.0751957782221	2.22222222222	0.0485190312427
2.0	726.834950924	70	28	0.468407763789	0.0751957782221	2.22222222222	0.0485190312427
3.0	833.471243858	59	47	0.0749135164231	0.166174593078	20.0	0.0387206933167
4.0	897.49434185	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
5.0	1055.18695188	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
6.0	1132.22205877	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
7.0	1200.04233384	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
9.0	1407.97821593	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
11.0	1544.6248498	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
15.0	1833.6388278	59	47	0.0749135164231	0.166174593078	60.0	0.0318705299379
