1.0	882.681710958	51	115	0.686082309632	0.245385392747	2.22222222222	0.044745334179	98.6526313581
2.0	1317.808954	75	52	0.443443830256	0.15485671921	6.66666666667	0.0314722350602	99.0315782396
3.0	1697.71004891	28	31	0.898364737686	0.0115968657118	20.0	0.0241104737905	99.336842173
4.0	2067.0062871	28	31	0.898364737686	0.0115968657118	60.0	0.0220472433016	99.4421058579
5.0	2564.61558294	28	31	0.898364737686	0.0115968657118	60.0	0.0220472433016	99.4421058579
6.0	2957.97122693	28	31	0.898364737686	0.0115968657118	60.0	0.0220472433016	99.4421058579
7.0	3335.87704396	28	31	0.898364737686	0.0115968657118	60.0	0.0220472433016	99.4421058579
9.0	4125.68187499	28	31	0.898364737686	0.0115968657118	60.0	0.0220472433016	99.4421058579
11.0	4865.79131699	57	232	0.185973842571	0.192602779075	60.0	0.0198450219744	99.42105287
15.0	6359.07170892	29	178	0.514513288832	0.181586990526	60	0.0182757731405	99.5052638807
