1	368.673397064	49	127	0.871533848753	0.273486456262	0.310015841534	91.2842110584
2	755.110852003	88	35	0.642030334588	0.0121328559295	0.0232045002478	99.3052633185
3	1124.46086216	88	35	0.642030334588	0.0121328559295	0.0232045002478	99.3052633185
4	1507.74517107	88	35	0.642030334588	0.0121328559295	0.0232045002478	99.3052633185
5	1876.18082809	88	35	0.642030334588	0.0121328559295	0.0232045002478	99.3052633185
6	2255.97570515	44	21	0.242295395483	0.0177968265581	0.0223181849395	99.294737452
7	2627.39503098	44	21	0.242295395483	0.0177968265581	0.0223181849395	99.294737452
8	3002.28172803	44	21	0.242295395483	0.0177968265581	0.0223181849395	99.294737452
9	3373.55228901	33	187	0.882254706178	0.116929304726	0.0215513433428	99.4210525563
10	3752.58142614	80	230	0.512520396506	0.256153400519	0.0199046025763	99.4526320382
11	4134.24088216	80	230	0.512520396506	0.256153400519	0.0199046025763	99.4526320382
12	4513.75428414	76	29	0.38769393255	0.104146514111	0.0198236933272	99.4631582185
13	4882.37865996	76	29	0.38769393255	0.104146514111	0.0198236933272	99.4631582185
14	5252.56183815	76	29	0.38769393255	0.104146514111	0.0198236933272	99.4631582185
15	5633.73415804	76	29	0.38769393255	0.104146514111	0.0198236933272	99.4631582185
