1.0	755.275358915	45	27	0.402223513741	0.0657630132155	2.22222222222	0.0368372739391	98.8315789323
2.0	1209.15053105	45	27	0.402223513741	0.0657630132155	6.66666666667	0.0335054537526	98.9368426172
3.0	1594.91384006	27	60	0.843940524378	0.0146965006612	20.0	0.0243494644222	99.2315794292
4.0	1961.8167429	27	60	0.843940524378	0.0146965006612	60.0	0.0214646449803	99.4105270034
5.0	2463.47818708	27	60	0.843940524378	0.0146965006612	60.0	0.0214646449803	99.4105270034
6.0	2865.51290393	27	60	0.843940524378	0.0146965006612	60.0	0.0214646449803	99.4105270034
7.0	3244.23772407	74	24	0.500531137418	0.0508551830349	60.0	0.020433686208	99.399999882
9.0	4041.80675006	74	24	0.500531137418	0.0508551830349	60.0	0.020433686208	99.399999882
11.0	4771.84862089	46	53	0.47577223744	0.0714028176312	60.0	0.0187144752494	99.431579364
15.0	6292.39699697	46	53	0.47577223744	0.0714028176312	60.0	0.0187144752494	99.431579364
