1	373.657261133	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
2	748.880258083	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
3	1119.99535203	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
4	1489.20208001	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
5	1861.01468611	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
6	2227.57270312	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
7	2601.61201906	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
8	2969.93318701	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
9	3342.39772105	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
10	3716.10302401	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
11	4084.45768809	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
12	4465.5592041	33	70	0.825099367884	0.038006739234	0.0197989141421	99.4842108927
13	4833.97237301	37	180	0.40454258955	0.137487459925	0.0190670059651	99.368421655
14	5201.05165505	37	180	0.40454258955	0.137487459925	0.0190670059651	99.368421655
15	5573.389817	37	180	0.40454258955	0.137487459925	0.0190670059651	99.368421655
