1.0	849.932687998	47	43	0.623564457216	0.11350685976	2.22222222222	0.0390642385832	98.9684208443
2.0	1279.88866305	26	116	0.400929965879	0.197663890648	6.66666666667	0.0301162135346	99.1157898777
3.0	1662.78635406	26	116	0.400929965879	0.197663890648	20.0	0.0227488912887	99.3157894988
4.0	2027.99202108	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
5.0	2516.71938014	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
6.0	2891.59823513	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
7.0	3257.34436893	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
9.0	4079.76750803	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
11.0	4817.43680716	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
15.0	6332.18877697	26	116	0.400929965879	0.197663890648	60.0	0.0201086358682	99.4631585322
