1	379.659841061	28	25	0.0351223340295	0.0580413179297	0.0202711731637	99.4210522426
2	755.323801994	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
3	1130.83564401	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
4	1508.2695961	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
5	1886.9654429	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
6	2255.53799295	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
7	2625.48300004	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
8	2995.58345604	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
9	3369.06481004	47	21	0.473961697392	0.0173628370912	0.0196416767584	99.4105270034
10	3744.31801391	34	20	0.209509900228	0.0801009079845	0.0192973750374	99.4421052305
11	4117.2540431	34	20	0.209509900228	0.0801009079845	0.0192973750374	99.4421052305
12	4489.42929912	34	20	0.209509900228	0.0801009079845	0.0192973750374	99.4421052305
13	4857.60289502	34	20	0.209509900228	0.0801009079845	0.0192973750374	99.4421052305
14	5227.22061205	34	20	0.209509900228	0.0801009079845	0.0192973750374	99.4421052305
15	5605.1800909	34	20	0.209509900228	0.0801009079845	0.0192973750374	99.4421052305
