1.0	500.406082869	68	16	0.113294199438	0.120670099688	2.22222222222	0.049345731
2.0	665.748585939	68	16	0.113294199438	0.120670099688	2.22222222222	0.049345731
3.0	750.580471039	64	38	0.71115254764	0.0605625967564	20.0	0.0372933747345
4.0	820.102432013	64	38	0.71115254764	0.0605625967564	60.0	0.0369516738543
5.0	1007.86318088	64	38	0.71115254764	0.0605625967564	60.0	0.0369516738543
6.0	1091.24798989	31	97	0.899591881053	0.0438022484398	20.0	0.0360976851692
7.0	1153.45303583	31	97	0.899591881053	0.0438022484398	60.0	0.0351460537334
9.0	1382.17055798	31	97	0.899591881053	0.0438022484398	60.0	0.0351460537334
11.0	1525.85124183	66	22	0.759560801209	0.0375026956967	60.0	0.0311864284848
15.0	1834.17986584	66	22	0.759560801209	0.0375026956967	60.0	0.0311864284848
