1.0	615.336467028	93	71	0.618052711577	0.118723235514	2.22222222222	0.0469952697228
2.0	781.249857903	93	71	0.618052711577	0.118723235514	2.22222222222	0.0469952697228
3.0	865.033303022	65	68	0.940006149459	0.0145107718682	20.0	0.0395326419292
4.0	933.145530939	65	68	0.940006149459	0.0145107718682	60.0	0.0320072228481
5.0	1099.0473249	65	68	0.940006149459	0.0145107718682	60.0	0.0320072228481
6.0	1185.66823602	65	68	0.940006149459	0.0145107718682	60.0	0.0320072228481
7.0	1257.98683286	65	68	0.940006149459	0.0145107718682	60.0	0.0320072228481
9.0	1481.07164884	65	68	0.940006149459	0.0145107718682	60.0	0.0320072228481
11.0	1626.93906689	65	68	0.940006149459	0.0145107718682	60.0	0.0320072228481
15.0	1939.56857896	32	158	0.139122901036	0.192565122524	60	0.0295122605748
