1.0	633.376246214	64	40	0.328897237656	0.129895488249	2.22222222222	0.0497086587803
2.0	778.161832094	64	40	0.328897237656	0.129895488249	2.22222222222	0.0497086587803
3.0	853.780911207	23	74	0.742930943447	0.134501056199	20.0	0.0404893555924
4.0	919.460107088	23	74	0.742930943447	0.134501056199	60.0	0.0315524869795
5.0	1161.37813306	23	74	0.742930943447	0.134501056199	60.0	0.0315524869795
6.0	1255.0553391	23	74	0.742930943447	0.134501056199	60.0	0.0315524869795
7.0	1325.77934504	23	74	0.742930943447	0.134501056199	60.0	0.0315524869795
9.0	1539.28279209	23	74	0.742930943447	0.134501056199	60.0	0.0315524869795
11.0	1671.91141105	23	74	0.742930943447	0.134501056199	60.0	0.0315524869795
15.0	1974.27492213	18	95	0.501698138819	0.197803235951	60	0.0313180362267
