1.0	98	65	0.48468721824	0.147233887295	2.22222222222	0.0532046081498
2.0	73	19	0.524199313834	0.0637447466835	6.66666666667	0.0506094892166
3.0	98	65	0.48468721824	0.147233887295	20.0	0.0492092673912
4.0	98	65	0.48468721824	0.147233887295	60.0	0.031981396832
5.0	98	65	0.48468721824	0.147233887295	60.0	0.031981396832
6.0	98	65	0.48468721824	0.147233887295	60.0	0.031981396832
7.0	33	127	0.762328024987	0.0869233343163	60.0	0.02946275779
9.0	33	127	0.762328024987	0.0869233343163	60.0	0.02946275779
11.0	32	117	0.160994055437	0.221924963221	60.0	0.0271205649172
15.0	32	117	0.160994055437	0.221924963221	60.0	0.0271205649172
