1.0	663.24195385	99	16	0.146095095839	0.0639521534526	2.22222222222	0.0482440228133
2.0	835.640010834	96	72	0.865619296531	0.0484181360625	6.66666666667	0.0445589546212
3.0	919.616133928	99	16	0.146095095839	0.0639521534526	20.0	0.0441139311971
4.0	981.012164831	99	16	0.146095095839	0.0639521534526	60.0	0.0376673373149
5.0	1169.61481595	99	16	0.146095095839	0.0639521534526	60.0	0.0376673373149
6.0	1243.41334891	99	16	0.146095095839	0.0639521534526	60.0	0.0376673373149
7.0	1305.35336089	35	51	0.358081408738	0.126420246184	60.0	0.0302680283295
9.0	1527.04281783	35	51	0.358081408738	0.126420246184	60.0	0.0302680283295
11.0	1660.61060786	35	51	0.358081408738	0.126420246184	60.0	0.0302680283295
15.0	1966.96420598	35	51	0.358081408738	0.126420246184	60.0	0.0302680283295
