1.0	90	61	0.0606240728496	0.0291363075557	2.22222222222	0.049250512629
2.0	88	34	0.72174740985	0.0805562939876	6.66666666667	0.0462742755925
3.0	88	34	0.72174740985	0.0805562939876	6.66666666667	0.0462742755925
4.0	65	98	0.487624212427	0.0753734477558	60.0	0.0359821722745
5.0	65	98	0.487624212427	0.0753734477558	60.0	0.0359821722745
6.0	69	53	0.207863186671	0.22161422509	20.0	0.0351301595618
7.0	69	53	0.207863186671	0.22161422509	20.0	0.0351301595618
9.0	69	53	0.207863186671	0.22161422509	20.0	0.0351301595618
11.0	74	219	0.709009246795	0.0324619276111	60.0	0.0343155763847
15.0	74	219	0.709009246795	0.0324619276111	60.0	0.0343155763847
