1.0	594.632514	49	28	0.0917065796165	0.0919174033698	2.22222222222	0.0546408628947
2.0	761.249210119	18	88	0.414408704096	0.29816677944	6.66666666667	0.0478755473895
3.0	843.878673077	49	28	0.0917065796165	0.0919174033698	20.0	0.0399770087219
4.0	919.962141991	49	28	0.0917065796165	0.0919174033698	60.0	0.0291999857383
5.0	1116.94031405	49	28	0.0917065796165	0.0919174033698	60.0	0.0291999857383
6.0	1215.35485196	49	28	0.0917065796165	0.0919174033698	60.0	0.0291999857383
7.0	1279.93592906	49	28	0.0917065796165	0.0919174033698	60.0	0.0291999857383
9.0	1482.694978	49	28	0.0917065796165	0.0919174033698	60.0	0.0291999857383
11.0	1620.36449695	49	28	0.0917065796165	0.0919174033698	60.0	0.0291999857383
15.0	1900.46781993	29	163	0.459230350629	0.195133808413	60	0.0277416161997
