1.0	55	40	0.262288219482	0.156473918058	2.22222222222	0.050275896921
2.0	55	40	0.262288219482	0.156473918058	2.22222222222	0.050275896921
3.0	55	40	0.262288219482	0.156473918058	2.22222222222	0.050275896921
4.0	55	40	0.262288219482	0.156473918058	2.22222222222	0.050275896921
5.0	55	40	0.262288219482	0.156473918058	2.22222222222	0.050275896921
6.0	21	32	0.0360287731398	0.0755657884463	20.0	0.0435134964554
7.0	21	32	0.0360287731398	0.0755657884463	60.0	0.0288104611253
9.0	21	32	0.0360287731398	0.0755657884463	60.0	0.0288104611253
11.0	21	32	0.0360287731398	0.0755657884463	60.0	0.0288104611253
15.0	21	32	0.0360287731398	0.0755657884463	60.0	0.0288104611253
