0	0.846650462873639
1	0.875637615477403
2	0.120531726685889
3	0.125436481797586
4	0.123096318540499
5	0.121588809044775
6	0.132806386786958
7	0.125491350717636
8	0.1417641842275
9	0.119778869020419
10	0.126433502267582
11	0.150452015231318
12	0.112214995502561
13	0.101661360691824
14	0.118442358869215
15	0.104062456408989
16	0.128537313935188
17	0.106343220725521
18	0.10780918587957
19	0.110913646823164
20	0.102218059407877
21	0.100206571236819
22	0.114236553627622
23	0.106314436307931
24	0.107253501963
25	0.107214926224376
26	0.104405824240236
27	0.104921547377208
28	0.117481792851965
29	0.101171708101223
30	0.110227411939944
31	0.100480169085414
32	0.109604755830509
33	0.110198576421759
34	0.10467888351506
35	0.101510436872044
36	0.108324708050623
37	0.106716259006328
38	0.106337136980627
39	0.105125755061447
40	0.101490617115567
41	0.10987097799157
42	0.1157552581586
43	0.10929265754036
44	0.100983717768797
45	0.100995450717755
46	0.108542538230375
47	0.106192527827637
48	0.106177859299057
49	0.105079446369495
50	0.113886648749439
51	0.10255088432085
52	0.103297259111078
53	0.108790270702505
54	0.113363855648119
55	0.116507041484465
56	0.101891754176841
57	0.112606371517896
58	0.100111304923778
59	0.113494078474266
60	0.101828884749358
61	0.11814979148726
62	0.102544187530636
63	0.116141741421472
64	0.101163668153484
65	0.109049648527887
66	0.100953160673992
67	0.102915806098388
68	0.101017414658069
69	0.116982347796663
70	0.110222246120756
71	0.10117625817122
72	0.110791397558762
73	0.105661992222034
74	0.106347407167883
75	0.10873122927209
76	0.109355331712649
77	0.100659851017971
78	0.119164647968811
79	0.101339901902883
80	0.104603999622644
81	0.106027503299596
82	0.101206162124908
83	0.107409791553817
84	0.101533217747791
85	0.11546255785614
86	0.103570943352882
87	0.104889008652349
88	0.107135425703579
89	0.107164228987988
90	0.113019621671907
91	0.109373566305234
92	0.101413623663118
93	0.102433033220892
94	0.112324715717825
95	0.125590529368992
96	0.107531533440992
97	0.100832913844027
98	0.102195140976017
99	0.101556943192387
