0	0.354395231305701
1	0.319624098594471
2	0.331562761675325
3	0.395927452434686
4	0.465322125239258
5	0.351145877489416
6	0.417316845325786
7	0.433143743829003
8	0.441407770287749
9	0.335071381824679
10	0.416174456961973
11	0.329283336509408
12	0.258302799518181
13	0.261345361815207
14	0.227165608502316
15	0.241196051503526
16	0.23457054327884
17	0.264187060930933
18	0.235681832080258
19	0.189107735209818
20	0.16384838504444
21	0.201447677131713
22	0.170651701511545
23	0.182247479286911
24	0.184969567883575
25	0.192623831430698
26	0.172559526432537
27	0.167822843796912
28	0.211718781348724
29	0.174159357651252
30	0.185678204426056
31	0.178572194522204
32	0.171785765251867
33	0.16358556156791
34	0.154143509999985
35	0.152933511980975
36	0.175062007880607
37	0.151424387538747
38	0.162715858946061
39	0.159380271163727
40	0.155969761627686
41	0.180544661458926
42	0.181104789724794
43	0.154900832076648
44	0.154523439191508
45	0.152724355225204
46	0.145628113888843
47	0.169393817399361
48	0.163133345749358
49	0.14358382138478
50	0.164613155980977
51	0.150645295484606
52	0.159710155195538
53	0.150698949382282
54	0.164313881603457
55	0.144972731531598
56	0.151244702079886
57	0.174104280414831
58	0.170501844780393
59	0.144674201259666
60	0.162591520802315
61	0.170012710233897
62	0.160556286241881
63	0.165969512004434
64	0.152043933499038
65	0.147448804908288
66	0.164433841362185
67	0.16917118857301
68	0.164333177080843
69	0.170695650706923
70	0.14962514492118
71	0.171157549949801
72	0.168752984501943
73	0.185137661592423
74	0.155251195251025
75	0.158417692401105
76	0.157838813040249
77	0.150337463359955
78	0.148659483741839
79	0.148905513876869
80	0.182966955866287
81	0.136591530696028
82	0.125162368511993
83	0.13560633796995
84	0.136522724101295
85	0.163748008688198
86	0.126664394680146
87	0.126392203630146
88	0.0515960721105284
89	0.0518908319725366
90	0.0575217791634865
91	0.0524788057281013
92	0.0537776035415253
93	0.0534684272968371
94	0.0516324038924469
95	0.0516161248932321
96	0.0549403136571872
97	0.0505173303024996
98	0.0514627213827442
99	0.0522724010944697
